ts,equity
2022-10-03 08:00:00+00:00,961155.5265862831
2022-10-03 09:00:00+00:00,961155.5265862831
2022-10-03 10:00:00+00:00,961155.5265862831
2022-10-03 11:00:00+00:00,961155.5265862831
2022-10-03 12:00:00+00:00,961155.5265862831
2022-10-03 13:00:00+00:00,961155.5265862831
2022-10-03 14:00:00+00:00,961155.5265862831
2022-10-03 15:00:00+00:00,961155.5265862831
2022-10-03 16:00:00+00:00,961155.5265862831
2022-10-03 17:00:00+00:00,961155.5265862831
2022-10-03 18:00:00+00:00,961155.5265862831
2022-10-03 19:00:00+00:00,961155.5265862831
2022-10-03 20:00:00+00:00,961155.5265862831
2022-10-03 21:00:00+00:00,961155.5265862831
2022-10-03 22:00:00+00:00,961155.5265862831
2022-10-03 23:00:00+00:00,961155.5265862831
2022-10-04 00:00:00+00:00,961155.5265862831
2022-10-04 01:00:00+00:00,961155.5265862831
2022-10-04 02:00:00+00:00,961155.5265862831
2022-10-04 03:00:00+00:00,961155.5265862831
2022-10-04 04:00:00+00:00,961155.5265862831
2022-10-04 05:00:00+00:00,961155.5265862831
2022-10-04 06:00:00+00:00,961155.5265862831
2022-10-04 07:00:00+00:00,961155.5265862831
2022-10-04 08:00:00+00:00,961155.5265862831
2022-10-04 09:00:00+00:00,961155.5265862831
2022-10-04 10:00:00+00:00,961155.5265862831
2022-10-04 11:00:00+00:00,961155.5265862831
2022-10-04 12:00:00+00:00,961155.5265862831
2022-10-04 13:00:00+00:00,961155.5265862831
2022-10-04 14:00:00+00:00,961155.5265862831
2022-10-04 15:00:00+00:00,961155.5265862831
2022-10-04 16:00:00+00:00,961155.5265862831
2022-10-04 17:00:00+00:00,961155.5265862831
2022-10-04 18:00:00+00:00,961155.5265862831
2022-10-04 19:00:00+00:00,961155.5265862831
2022-10-04 20:00:00+00:00,961155.5265862831
2022-10-04 21:00:00+00:00,961155.5265862831
2022-10-04 22:00:00+00:00,961155.5265862831
2022-10-04 23:00:00+00:00,961155.5265862831
2022-10-05 00:00:00+00:00,961155.5265862831
2022-10-05 01:00:00+00:00,961155.5265862831
2022-10-05 02:00:00+00:00,961155.5265862831
2022-10-05 03:00:00+00:00,961155.5265862831
2022-10-05 04:00:00+00:00,961155.5265862831
2022-10-05 05:00:00+00:00,961155.5265862831
2022-10-05 06:00:00+00:00,961155.5265862831
2022-10-05 07:00:00+00:00,961155.5265862831
2022-10-05 08:00:00+00:00,961155.5265862831
2022-10-05 09:00:00+00:00,961155.5265862831
2022-10-05 10:00:00+00:00,961155.5265862831
2022-10-05 11:00:00+00:00,961155.5265862831
2022-10-05 12:00:00+00:00,961155.5265862831
2022-10-05 13:00:00+00:00,961155.5265862831
2022-10-05 14:00:00+00:00,961155.5265862831
2022-10-05 15:00:00+00:00,961155.5265862831
2022-10-05 16:00:00+00:00,961155.5265862831
2022-10-05 17:00:00+00:00,961155.5265862831
2022-10-05 18:00:00+00:00,961155.5265862831
2022-10-05 19:00:00+00:00,961155.5265862831
2022-10-05 20:00:00+00:00,961155.5265862831
2022-10-05 21:00:00+00:00,961155.5265862831
2022-10-05 22:00:00+00:00,961155.5265862831
2022-10-05 23:00:00+00:00,961155.5265862831
2022-10-06 00:00:00+00:00,961155.5265862831
2022-10-06 01:00:00+00:00,961155.5265862831
2022-10-06 02:00:00+00:00,961155.5265862831
2022-10-06 03:00:00+00:00,961155.5265862831
2022-10-06 04:00:00+00:00,961155.5265862831
2022-10-06 05:00:00+00:00,961155.5265862831
2022-10-06 06:00:00+00:00,961155.5265862831
2022-10-06 07:00:00+00:00,961155.5265862831
2022-10-06 08:00:00+00:00,961155.5265862831
2022-10-06 09:00:00+00:00,961155.5265862831
2022-10-06 10:00:00+00:00,961155.5265862831
2022-10-06 11:00:00+00:00,961155.5265862831
2022-10-06 12:00:00+00:00,961155.5265862831
2022-10-06 13:00:00+00:00,961155.5265862831
2022-10-06 14:00:00+00:00,961155.5265862831
2022-10-06 15:00:00+00:00,961155.5265862831
2022-10-06 16:00:00+00:00,961155.5265862831
2022-10-06 17:00:00+00:00,961155.5265862831
2022-10-06 18:00:00+00:00,961155.5265862831
2022-10-06 19:00:00+00:00,961155.5265862831
2022-10-06 20:00:00+00:00,961155.5265862831
2022-10-06 21:00:00+00:00,961155.5265862831
2022-10-06 22:00:00+00:00,961155.5265862831
2022-10-06 23:00:00+00:00,961155.5265862831
2022-10-07 00:00:00+00:00,961155.5265862831
2022-10-07 01:00:00+00:00,961155.5265862831
2022-10-07 02:00:00+00:00,961155.5265862831
2022-10-07 03:00:00+00:00,961155.5265862831
2022-10-07 04:00:00+00:00,961155.5265862831
2022-10-07 05:00:00+00:00,961155.5265862831
2022-10-07 06:00:00+00:00,961155.5265862831
2022-10-07 07:00:00+00:00,961155.5265862831
2022-10-07 08:00:00+00:00,961155.5265862831
2022-10-07 09:00:00+00:00,961155.5265862831
2022-10-07 10:00:00+00:00,961155.5265862831
2022-10-07 11:00:00+00:00,961155.5265862831
2022-10-07 12:00:00+00:00,961155.5265862831
2022-10-07 13:00:00+00:00,961155.5265862831
2022-10-07 14:00:00+00:00,961155.5265862831
2022-10-07 15:00:00+00:00,961155.5265862831
2022-10-07 16:00:00+00:00,961155.5265862831
2022-10-07 17:00:00+00:00,961155.5265862831
2022-10-07 18:00:00+00:00,961155.5265862831
2022-10-07 19:00:00+00:00,961155.5265862831
2022-10-07 20:00:00+00:00,961155.5265862831
2022-10-09 22:00:00+00:00,961155.5265862831
2022-10-09 23:00:00+00:00,961155.5265862831
2022-10-10 00:00:00+00:00,961155.5265862831
2022-10-10 01:00:00+00:00,961155.5265862831
2022-10-10 02:00:00+00:00,961155.5265862831
2022-10-10 03:00:00+00:00,961155.5265862831
2022-10-10 04:00:00+00:00,961155.5265862831
2022-10-10 05:00:00+00:00,961155.5265862831
2022-10-10 06:00:00+00:00,961155.5265862831
2022-10-10 07:00:00+00:00,961155.5265862831
2022-10-10 08:00:00+00:00,961155.5265862831
2022-10-10 09:00:00+00:00,961155.5265862831
2022-10-10 10:00:00+00:00,961155.5265862831
2022-10-10 11:00:00+00:00,961155.5265862831
2022-10-10 12:00:00+00:00,961155.5265862831
2022-10-10 13:00:00+00:00,961155.5265862831
2022-10-10 14:00:00+00:00,961155.5265862831
2022-10-10 15:00:00+00:00,961155.5265862831
2022-10-10 16:00:00+00:00,961155.5265862831
2022-10-10 17:00:00+00:00,961155.5265862831
2022-10-10 18:00:00+00:00,961155.5265862831
2022-10-10 19:00:00+00:00,961155.5265862831
2022-10-10 20:00:00+00:00,961155.5265862831
2022-10-10 21:00:00+00:00,961155.5265862831
2022-10-10 22:00:00+00:00,961155.5265862831
2022-10-10 23:00:00+00:00,961155.5265862831
2022-10-11 00:00:00+00:00,961155.5265862831
2022-10-11 01:00:00+00:00,961155.5265862831
2022-10-11 02:00:00+00:00,961155.5265862831
2022-10-11 03:00:00+00:00,961155.5265862831
2022-10-11 04:00:00+00:00,961155.5265862831
2022-10-11 05:00:00+00:00,961155.5265862831
2022-10-11 06:00:00+00:00,961155.5265862831
2022-10-11 07:00:00+00:00,961155.5265862831
2022-10-11 08:00:00+00:00,961155.5265862831
2022-10-11 09:00:00+00:00,961155.5265862831
2022-10-11 10:00:00+00:00,961155.5265862831
2022-10-11 11:00:00+00:00,961155.5265862831
2022-10-11 12:00:00+00:00,961155.5265862831
2022-10-11 13:00:00+00:00,961155.5265862831
2022-10-11 14:00:00+00:00,961155.5265862831
2022-10-11 15:00:00+00:00,961155.5265862831
2022-10-11 16:00:00+00:00,961155.5265862831
2022-10-11 17:00:00+00:00,961155.5265862831
2022-10-11 18:00:00+00:00,961155.5265862831
2022-10-11 19:00:00+00:00,961155.5265862831
2022-10-11 20:00:00+00:00,961155.5265862831
2022-10-11 21:00:00+00:00,961155.5265862831
2022-10-11 22:00:00+00:00,961155.5265862831
2022-10-11 23:00:00+00:00,961155.5265862831
2022-10-12 00:00:00+00:00,961155.5265862831
2022-10-12 01:00:00+00:00,961155.5265862831
2022-10-12 02:00:00+00:00,961155.5265862831
2022-10-12 03:00:00+00:00,961155.5265862831
2022-10-12 04:00:00+00:00,961155.5265862831
2022-10-12 05:00:00+00:00,961155.5265862831
2022-10-12 06:00:00+00:00,961155.5265862831
2022-10-12 07:00:00+00:00,961155.5265862831
2022-10-12 08:00:00+00:00,961155.5265862831
2022-10-12 09:00:00+00:00,961155.5265862831
2022-10-12 10:00:00+00:00,961155.5265862831
2022-10-12 11:00:00+00:00,961155.5265862831
2022-10-12 12:00:00+00:00,961155.5265862831
2022-10-12 13:00:00+00:00,961155.5265862831
2022-10-12 14:00:00+00:00,961155.5265862831
2022-10-12 15:00:00+00:00,961155.5265862831
2022-10-12 16:00:00+00:00,961155.5265862831
2022-10-12 17:00:00+00:00,961155.5265862831
2022-10-12 18:00:00+00:00,961155.5265862831
2022-10-12 19:00:00+00:00,961155.5265862831
2022-10-12 20:00:00+00:00,961155.5265862831
2022-10-12 21:00:00+00:00,961155.5265862831
2022-10-12 22:00:00+00:00,961155.5265862831
2022-10-12 23:00:00+00:00,961155.5265862831
2022-10-13 00:00:00+00:00,961155.5265862831
2022-10-13 01:00:00+00:00,961155.5265862831
2022-10-13 02:00:00+00:00,961155.5265862831
2022-10-13 03:00:00+00:00,961155.5265862831
2022-10-13 04:00:00+00:00,961155.5265862831
2022-10-13 05:00:00+00:00,961155.5265862831
2022-10-13 06:00:00+00:00,961155.5265862831
2022-10-13 07:00:00+00:00,961155.5265862831
2022-10-13 08:00:00+00:00,961155.5265862831
2022-10-13 09:00:00+00:00,961155.5265862831
2022-10-13 10:00:00+00:00,961155.5265862831
2022-10-13 11:00:00+00:00,961155.5265862831
2022-10-13 12:00:00+00:00,961155.5265862831
2022-10-13 13:00:00+00:00,961155.5265862831
2022-10-13 14:00:00+00:00,961155.5265862831
2022-10-13 15:00:00+00:00,961155.5265862831
2022-10-13 16:00:00+00:00,961155.5265862831
2022-10-13 17:00:00+00:00,961155.5265862831
2022-10-13 18:00:00+00:00,961155.5265862831
2022-10-13 19:00:00+00:00,961155.5265862831
2022-10-13 20:00:00+00:00,961155.5265862831
2022-10-13 21:00:00+00:00,961155.5265862831
2022-10-13 22:00:00+00:00,961155.5265862831
2022-10-13 23:00:00+00:00,961155.5265862831
2022-10-14 00:00:00+00:00,961155.5265862831
2022-10-14 01:00:00+00:00,961155.5265862831
2022-10-14 02:00:00+00:00,961155.5265862831
2022-10-14 03:00:00+00:00,961155.5265862831
2022-10-14 04:00:00+00:00,961155.5265862831
2022-10-14 05:00:00+00:00,961155.5265862831
2022-10-14 06:00:00+00:00,961155.5265862831
2022-10-14 07:00:00+00:00,961155.5265862831
2022-10-14 08:00:00+00:00,961155.5265862831
2022-10-14 09:00:00+00:00,961155.5265862831
2022-10-14 10:00:00+00:00,961155.5265862831
2022-10-14 11:00:00+00:00,961155.5265862831
2022-10-14 12:00:00+00:00,961155.5265862831
2022-10-14 13:00:00+00:00,961155.5265862831
2022-10-14 14:00:00+00:00,961155.5265862831
2022-10-14 15:00:00+00:00,961155.5265862831
2022-10-14 16:00:00+00:00,961155.5265862831
2022-10-14 17:00:00+00:00,961155.5265862831
2022-10-14 18:00:00+00:00,961155.5265862831
2022-10-14 19:00:00+00:00,961155.5265862831
2022-10-14 20:00:00+00:00,961155.5265862831
2022-10-16 22:00:00+00:00,961155.5265862831
2022-10-16 23:00:00+00:00,961155.5265862831
2022-10-17 00:00:00+00:00,961155.5265862831
2022-10-17 01:00:00+00:00,961155.5265862831
2022-10-17 02:00:00+00:00,961155.5265862831
2022-10-17 03:00:00+00:00,961155.5265862831
2022-10-17 04:00:00+00:00,961155.5265862831
2022-10-17 05:00:00+00:00,961155.5265862831
2022-10-17 06:00:00+00:00,961155.5265862831
2022-10-17 07:00:00+00:00,961155.5265862831
2022-10-17 08:00:00+00:00,961155.5265862831
2022-10-17 09:00:00+00:00,961155.5265862831
2022-10-17 10:00:00+00:00,961155.5265862831
2022-10-17 11:00:00+00:00,961155.5265862831
2022-10-17 12:00:00+00:00,961155.5265862831
2022-10-17 13:00:00+00:00,961155.5265862831
2022-10-17 14:00:00+00:00,961155.5265862831
2022-10-17 15:00:00+00:00,961155.5265862831
2022-10-17 16:00:00+00:00,961155.5265862831
2022-10-17 17:00:00+00:00,961155.5265862831
2022-10-17 18:00:00+00:00,961155.5265862831
2022-10-17 19:00:00+00:00,961155.5265862831
2022-10-17 20:00:00+00:00,961155.5265862831
2022-10-17 21:00:00+00:00,961155.5265862831
2022-10-17 22:00:00+00:00,961155.5265862831
2022-10-17 23:00:00+00:00,961155.5265862831
2022-10-18 00:00:00+00:00,961155.5265862831
2022-10-18 01:00:00+00:00,961155.5265862831
2022-10-18 02:00:00+00:00,961155.5265862831
2022-10-18 03:00:00+00:00,961155.5265862831
2022-10-18 04:00:00+00:00,961155.5265862831
2022-10-18 05:00:00+00:00,961155.5265862831
2022-10-18 06:00:00+00:00,961155.5265862831
2022-10-18 07:00:00+00:00,961155.5265862831
2022-10-18 08:00:00+00:00,961155.5265862831
2022-10-18 09:00:00+00:00,961155.5265862831
2022-10-18 10:00:00+00:00,961155.5265862831
2022-10-18 11:00:00+00:00,961155.5265862831
2022-10-18 12:00:00+00:00,961155.5265862831
2022-10-18 13:00:00+00:00,961155.5265862831
2022-10-18 14:00:00+00:00,961155.5265862831
2022-10-18 15:00:00+00:00,961155.5265862831
2022-10-18 16:00:00+00:00,961155.5265862831
2022-10-18 17:00:00+00:00,961155.5265862831
2022-10-18 18:00:00+00:00,961155.5265862831
2022-10-18 19:00:00+00:00,961155.5265862831
2022-10-18 20:00:00+00:00,961155.5265862831
2022-10-18 21:00:00+00:00,961155.5265862831
2022-10-18 22:00:00+00:00,961155.5265862831
2022-10-18 23:00:00+00:00,961155.5265862831
2022-10-19 00:00:00+00:00,961155.5265862831
2022-10-19 01:00:00+00:00,961155.5265862831
2022-10-19 02:00:00+00:00,961155.5265862831
2022-10-19 03:00:00+00:00,961155.5265862831
2022-10-19 04:00:00+00:00,961155.5265862831
2022-10-19 05:00:00+00:00,961155.5265862831
2022-10-19 06:00:00+00:00,961155.5265862831
2022-10-19 07:00:00+00:00,961155.5265862831
2022-10-19 08:00:00+00:00,961155.5265862831
2022-10-19 09:00:00+00:00,961155.5265862831
2022-10-19 10:00:00+00:00,961155.5265862831
2022-10-19 11:00:00+00:00,961155.5265862831
2022-10-19 12:00:00+00:00,961155.5265862831
2022-10-19 13:00:00+00:00,961155.5265862831
2022-10-19 14:00:00+00:00,961155.5265862831
2022-10-19 15:00:00+00:00,961155.5265862831
2022-10-19 16:00:00+00:00,961155.5265862831
2022-10-19 17:00:00+00:00,961155.5265862831
2022-10-19 18:00:00+00:00,961155.5265862831
2022-10-19 19:00:00+00:00,961155.5265862831
2022-10-19 20:00:00+00:00,961155.5265862831
2022-10-19 21:00:00+00:00,961155.5265862831
2022-10-19 22:00:00+00:00,961155.5265862831
2022-10-19 23:00:00+00:00,961155.5265862831
2022-10-20 00:00:00+00:00,961155.5265862831
2022-10-20 01:00:00+00:00,961155.5265862831
2022-10-20 02:00:00+00:00,961155.5265862831
2022-10-20 03:00:00+00:00,961155.5265862831
2022-10-20 04:00:00+00:00,961155.5265862831
2022-10-20 05:00:00+00:00,961155.5265862831
2022-10-20 06:00:00+00:00,961155.5265862831
2022-10-20 07:00:00+00:00,961155.5265862831
2022-10-20 08:00:00+00:00,961155.5265862831
2022-10-20 09:00:00+00:00,961155.5265862831
2022-10-20 10:00:00+00:00,961155.5265862831
2022-10-20 11:00:00+00:00,961155.5265862831
2022-10-20 12:00:00+00:00,961155.5265862831
2022-10-20 13:00:00+00:00,961155.5265862831
2022-10-20 14:00:00+00:00,961155.5265862831
2022-10-20 15:00:00+00:00,961155.5265862831
2022-10-20 16:00:00+00:00,961155.5265862831
2022-10-20 17:00:00+00:00,961155.5265862831
2022-10-20 18:00:00+00:00,961155.5265862831
2022-10-20 19:00:00+00:00,961155.5265862831
2022-10-20 20:00:00+00:00,961155.5265862831
2022-10-20 21:00:00+00:00,961155.5265862831
2022-10-20 22:00:00+00:00,961155.5265862831
2022-10-20 23:00:00+00:00,961155.5265862831
2022-10-21 00:00:00+00:00,961155.5265862831
2022-10-21 01:00:00+00:00,961155.5265862831
2022-10-21 02:00:00+00:00,961155.5265862831
2022-10-21 03:00:00+00:00,961155.5265862831
2022-10-21 04:00:00+00:00,961155.5265862831
2022-10-21 05:00:00+00:00,961155.5265862831
2022-10-21 06:00:00+00:00,961155.5265862831
2022-10-21 07:00:00+00:00,961155.5265862831
2022-10-21 08:00:00+00:00,961155.5265862831
2022-10-21 09:00:00+00:00,961155.5265862831
2022-10-21 10:00:00+00:00,961150.6761766871
2022-10-21 11:00:00+00:00,961218.6804966435
2022-10-21 12:00:00+00:00,961202.3447350607
2022-10-21 13:00:00+00:00,961151.0482318854
2022-10-21 16:00:00+00:00,961023.3437502204
2022-10-21 18:00:00+00:00,961023.3437502204
2022-10-21 19:00:00+00:00,961023.3437502204
2022-10-21 20:00:00+00:00,961023.3437502204
2022-10-24 01:00:00+00:00,961023.3437502204
2022-10-24 02:00:00+00:00,961023.3437502204
2022-10-24 03:00:00+00:00,961023.3437502204
2022-10-24 04:00:00+00:00,961023.3437502204
2022-10-24 05:00:00+00:00,961023.3437502204
2022-10-24 06:00:00+00:00,961023.3437502204
2022-10-24 07:00:00+00:00,961023.3437502204
2022-10-24 08:00:00+00:00,961023.3437502204
2022-10-24 09:00:00+00:00,961023.3437502204
2022-10-24 10:00:00+00:00,961023.3437502204
2022-10-24 11:00:00+00:00,961023.3437502204
2022-10-24 12:00:00+00:00,961023.3437502204
2022-10-24 13:00:00+00:00,961023.3437502204
